2024-09-05,2024,0,,KC,BAL,1657.2501867356955,1640.93857577617,0.5912139913143788,0.4087860086856212,1672.5688339612961,1625.6199285505693,1668.7826108810873,1648.662295421335,Patrick Mahomes,Lamar Jackson,250.1130276599879,216.44207013522504,11.532424145391703,7.723719645165065,0.6177085566070942,0.38229144339290577,190.72259790853295,399.32023676718774,245.47463509639925,230.72485494918132,1684.101258106688,1633.3436481957344,27.0,20.0,,,,REG,2024_01_BAL_KC,1.0
2024-09-06,2024,1,,PHI,GB,1520.882210273879,1562.0983413089284,0.4409619071043449,0.5590380928956551,1540.8153017704985,1542.165249812309,1522.8935517059524,1567.9747421599589,Jalen Hurts,Jordan Love,200.86933724141292,193.18258999114738,2.0113414320732423,5.876400851030401,0.4521831725658433,0.5478168274341567,127.36776795295876,121.28332267300473,195.12886467998464,187.5672572136004,1542.8266432025719,1548.0416506633394,34.0,29.0,,,,REG,2024_01_GB_PHI,1.0
2024-09-08,2024,0,,ATL,PIT,1440.7731509891987,1535.813507491548,0.43241438987118475,0.5675856101288153,1419.732134541162,1556.8545239395849,1467.8119472215028,1543.2315045889834,Kirk Cousins,Justin Fields,201.94341783159837,152.8054761262708,27.038796232304072,7.4179970974353875,0.4815938256708651,0.5184061743291348,5.298073149726089,148.84618378393785,186.58541641194412,152.49625539433458,1446.770930773466,1564.2725210370202,10.0,18.0,,,,REG,2024_01_PIT_ATL,1.0
2024-09-08,2024,0,,BUF,ARI,1630.9587625830577,1410.4485164796986,0.824110411529855,0.17588958847014502,1636.2678061840534,1405.139472878703,1639.6854081556378,1428.422148948135,Josh Allen,Kyler Murray,254.31912380590876,196.49092908206558,8.726645572580162,17.973632468436247,0.8452925950832041,0.1547074049167959,360.08706107799117,178.0817692907894,262.57959970685835,195.0531737023669,1644.9944517566335,1423.1131053471393,34.0,28.0,,,,REG,2024_01_ARI_BUF,1.0
2024-09-08,2024,0,,CHI,TEN,1483.6115668754621,1440.073415944116,0.6284831002672253,0.3715168997327747,1499.5879660049463,1424.0970168146318,1472.063584866238,1433.0155663301389,Caleb Williams,Will Levis,119.82475999999998,103.28856036626169,-11.547982009224137,-7.0578496139771545,0.6031508287118856,0.39684917128811437,-24.873105158141687,-0.6514985903752066,108.52385673114911,95.17084176174833,1488.0399839957222,1417.0391672006547,24.0,17.0,,,,REG,2024_01_TEN_CHI,1.0
2024-09-08,2024,0,,CIN,NE,1564.7750013177185,1424.7713651512965,0.746685968403855,0.25331403159614496,1532.269473256017,1457.2768932129982,1566.082466717404,1435.3580565045886,Joe Burrow,Jacoby Brissett,185.78649418997847,147.15916764568135,1.3074653996855594,10.58669135329206,0.7594164768374132,0.2405835231625868,101.24986889859123,98.32321153947088,179.18418375472112,143.34507947378629,1533.5769386557024,1467.8635845662902,10.0,16.0,,,,REG,2024_01_NE_CIN,1.0
2024-09-08,2024,0,,IND,HOU,1464.464936140351,1505.472025378659,0.5097570764050856,0.4902429235949144,1452.8828326265336,1517.0541288924765,1465.3733317637295,1513.950572527434,Anthony Richardson,C.J. Stroud,136.56037287214147,175.84247712398664,0.9083956233785663,8.47854714877479,0.5232504316066857,0.4767495683933143,226.7896267149419,193.86201310849458,143.60727759726416,177.2498028843767,1453.7912282499121,1525.5326760412513,27.0,29.0,,,,REG,2024_01_HOU_IND,1.0
2024-09-08,2024,0,,MIA,JAX,1565.8160331644672,1499.0225737895464,0.6591667317484028,0.3408332682515972,1574.6817081230238,1490.1568988309898,1566.9284298242312,1500.9887919465014,Tua Tagovailoa,Trevor Lawrence,176.3663022710235,175.27853310964804,1.1123966597640333,1.966218156954978,0.6631369434909494,0.3368630565090506,198.07800127688287,65.96937039122771,178.0619859633811,166.7414875013394,1575.7941047827878,1492.1231169879447,20.0,17.0,,,,REG,2024_01_JAX_MIA,1.0
2024-09-08,2024,0,,NO,CAR,1522.4165088791397,1347.915403629869,0.782381365049642,0.21761863495035805,1537.1908410257977,1333.141071483211,1525.32972299989,1339.471992869943,Derek Carr,Bryce Young,171.6430366400361,79.19804082643486,2.913214120750308,-8.443410759925856,0.7769125207633465,0.2230874792366535,306.0290621463254,-79.19484227807122,182.13858523207728,66.82755665597293,1540.104055146548,1324.697660723285,47.0,10.0,,,,REG,2024_01_CAR_NO,1.0
2024-09-08,2024,0,,NYG,MIN,1466.4544122607083,1490.8719624587375,0.5335819479564837,0.4664180520435163,1434.766801187628,1522.5595735318177,1466.0084113025462,1471.1265933606207,Daniel Jones,Sam Darnold,132.35414422452192,112.99966611036163,-0.4460009581621975,-19.745369098116623,0.5045747360291905,0.49542526397080955,-146.616384485668,192.89179443877572,110.56654593225608,119.23924133281076,1434.320800229466,1502.814204433701,6.0,28.0,,,,REG,2024_01_MIN_NYG,1.0
2024-09-08,2024,0,,LAC,OAK,1465.0721509991129,1529.7600624062911,0.4756980363055554,0.5243019636944446,1492.0211064062944,1502.8111069991096,1466.0528262085363,1530.5743733655918,Justin Herbert,Gardner Minshew,182.00500455431208,135.2018843721225,0.9806752094233872,0.8143109593006187,0.47827575101475067,0.5217242489852494,118.00237904357999,116.04105410244347,177.0063995019239,133.70542352806055,1493.0017816157178,1503.6254179584103,22.0,10.0,,,,REG,2024_01_OAK_LAC,1.0
